# Sparvio 1.5.0 log file. Logging started at 09:59:41.429 UTC.
# Logged components:
# SKH1_70727633 (id=1): 
#   Serial number; 1886549555
#   App and version; 3; 3.008

Time (UTC); SKH1_70727633.pr; SKH1_70727633.bat; SKH1_70727633.temp; SKH1_70727633.rh; SKH1_70727633.lat; SKH1_70727633.lon; SKH1_70727633.alt
10:01:58.320; 99845; 7.482; 30.46; 44.86; 45.51354; 9.211376; 264.2
10:01:59.320; 99844; 7.487; 30.5; 44.92; 45.513503; 9.211326; 273.0
10:02:00.321; 99844; 7.482; 30.53; 44.75; 45.51349; 9.211281; 277.5
10:02:01.320; 99843; 7.507; 30.58; 44.57; 45.513511; 9.211281; 279.5
10:02:02.321; 99843; 7.448; 30.6; 44.35; 45.513518; 9.211281; 280.3
10:02:03.320; 99843; 7.423; 30.66; 44.16; 45.51356; 9.211281; 275.0
10:02:04.320; 99843; 7.481; 30.69; 43.96; 45.513545; 9.211205; 264.7
10:02:05.321; 99842; 7.471; 30.74; 43.79; 45.513513; 9.211203; 266.5
10:02:06.321; 99841; 7.467; 30.78; 43.5; 45.513533; 9.211265; 252.2
10:02:07.320; 99841; 7.377; 30.77; 43.27; 45.51353; 9.21125; 251.4
10:02:08.320; 99842; 7.471; 30.81; 43.0; 45.513508; 9.211228; 255.3
10:02:09.320; 99841; 7.484; 30.86; 42.91; 45.513513; 9.211228; 251.0
10:02:10.320; 99841; 7.485; 30.87; 42.76; 45.513535; 9.211263; 252.9
10:02:11.320; 99841; 7.459; 30.84; 42.72; 45.513545; 9.211341; 254.5
10:02:12.321; 99841; 7.469; 30.86; 42.74; 45.51357; 9.211298; 256.0
10:02:13.320; 99841; 7.52; 30.84; 42.63; 45.513561; 9.211325; 255.7
10:02:14.320; 99842; 7.47; 30.83; 42.52; 45.51353; 9.21132; 259.3
10:02:15.336; 99841; 7.483; 30.84; 42.45; 45.513491; 9.211275; 271.6
10:02:16.336; 99843; 7.475; 30.86; 42.52; 45.513473; 9.211315; 273.6
10:02:17.335; 99841; 7.464; 30.88; 42.53; 45.51348; 9.211373; 264.9
10:02:18.335; 99840; 7.463; 30.93; 42.61; 45.513466; 9.211446; 265.2
10:02:19.335; 99840; 7.556; 30.94; 42.53; 45.513475; 9.211423; 263.9
10:02:20.335; 99840; 7.498; 30.97; 42.8; 45.513501; 9.211421; 266.8
10:02:21.335; 99842; 7.477; 31.0; 42.69; 45.513513; 9.211408; 260.1
10:02:22.335; 99843; 7.489; 31.04; 42.64; 45.513505; 9.211453; 272.6
10:02:23.336; 99840; 7.497; 31.08; 42.44; 45.513506; 9.211511; 274.1
10:02:24.335; 99840; 7.45; 31.11; 42.47; 45.513501; 9.21148; 272.8
10:02:25.335; 99841; 7.468; 31.17; 42.51; 45.513488; 9.211518; 270.6
10:02:26.335; 99841; 7.477; 31.2; 42.52; 45.513501; 9.211506; 262.1
10:02:27.335; 99840; 7.463; 31.24; 42.55; 45.51352; 9.211466; 259.7
10:02:28.335; 99840; 7.449; 31.31; 42.3; 45.513541; 9.211471; 255.7
10:02:29.335; 99841; 7.446; 31.32; 42.18; 45.51357; 9.211466; 253.6
10:02:30.335; 99841; 7.483; 31.39; 42.05; 45.513575; 9.211446; 256.5
10:02:31.335; 99840; 7.47; 31.42; 41.91; 45.513593; 9.211416; 257.0
10:02:32.335; 99840; 7.496; 31.45; 41.79; 45.513628; 9.211386; 257.4
10:02:33.335; 99838; 7.453; 31.48; 41.69; 45.513681; 9.21133; 245.7
10:02:34.335; 99839; 7.473; 31.53; 41.51; 45.51368; 9.211338; 245.4
10:02:35.335; 99839; 7.436; 31.56; 41.4; 45.513688; 9.211378; 241.4
10:02:36.335; 99838; 7.46; 31.6; 41.32; 45.513718; 9.211398; 227.1
10:02:37.336; 99840; 7.515; 31.6; 41.12; 45.513731; 9.211406; 212.6
10:02:38.336; 99841; 7.521; 31.6; 40.99; 45.513718; 9.211393; 216.0
10:02:39.335; 99839; 7.42; 31.59; 40.88; 45.513713; 9.211393; 217.9
10:02:40.335; 99841; 7.452; 31.6; 40.84; 45.513691; 9.211418; 223.8
10:02:41.335; 99841; 7.462; 31.59; 40.9; 45.513685; 9.211423; 229.4
10:02:42.336; 99842; 7.476; 31.59; 40.9; 45.513665; 9.211441; 238.2
10:02:43.335; 99841; 7.452; 31.57; 40.85; 45.513686; 9.211435; 237.3
10:02:44.335; 99844; 7.493; 31.57; 40.93; 45.513696; 9.211411; 233.7
10:02:45.336; 99843; 7.418; 31.52; 40.86; 45.513745; 9.21139; 224.8
10:02:46.345; 99843; 7.511; 31.51; 40.84; 45.513751; 9.211421; 225.5
10:02:47.345; 99844; 7.441; 31.46; 40.87; 45.51374; 9.211413; 233.0
10:02:48.346; 99844; 7.451; 31.43; 40.9; 45.513745; 9.211466; 241.8
10:02:49.345; 99844; 7.51; 31.42; 40.96; 45.513736; 9.211463; 243.6
10:02:50.345; 99844; 7.496; 31.39; 40.89; 45.513735; 9.211453; 236.9
10:02:51.345; 99843; 7.536; 31.39; 40.93; 45.51376; 9.211431; 222.6
10:02:52.345; 99844; 7.506; 31.35; 40.93; 45.513728; 9.21141; 222.2
10:02:53.346; 99844; 7.481; 31.36; 40.97; 45.513708; 9.211363; 215.6
10:02:54.346; 99843; 7.516; 31.32; 41.06; 45.513695; 9.21134; 210.2
10:02:55.346; 99843; 7.452; 31.28; 41.3; 45.513695; 9.211356; 207.6
10:02:56.346; 99843; 7.441; 31.24; 41.37; 45.513663; 9.21136; 210.9
10:02:57.347; 99843; 7.518; 31.22; 41.44; 45.513695; 9.211365; 216.9
10:02:58.346; 99843; 7.489; 31.22; 41.52; 45.513713; 9.211308; 218.4
10:02:59.345; 99841; 7.472; 31.24; 41.74; 45.513735; 9.211233; 219.2
10:03:00.346; 99842; 7.452; 31.26; 41.85; 45.513768; 9.211238; 216.7
10:03:01.345; 99844; 7.443; 31.33; 42.02; 45.513805; 9.211225; 214.7
10:03:02.345; 99843; 7.456; 31.36; 42.14; 45.513803; 9.211193; 214.2
10:03:03.345; 99843; 7.476; 31.38; 42.06; 45.513831; 9.211215; 216.1
10:03:04.349; 99843; 7.441; 31.42; 41.94; 45.513833; 9.21124; 217.2
10:03:05.345; 99844; 7.49; 31.46; 41.89; 45.513838; 9.211231; 209.4
10:03:06.345; 99843; 7.449; 31.52; 41.88; 45.513801; 9.211248; 207.4
10:03:07.345; 99843; 7.506; 31.57; 42.02; 45.51376; 9.211288; 220.3
10:03:08.345; 99845; 7.514; 31.65; 42.63; 45.513788; 9.211298; 210.7
10:03:09.346; 99845; 7.479; 31.72; 43.13; 45.513785; 9.211311; 205.3
10:03:10.345; 99844; 7.486; 31.77; 42.78; 45.513781; 9.211308; 203.0
10:03:11.345; 99844; 7.453; 31.89; 42.53; 45.513801; 9.211281; 196.4
10:03:12.345; 99845; 7.483; 31.97; 42.88; 45.513795; 9.211283; 198.6
10:03:13.345; 99844; 7.474; 32.06; 43.49; 45.513815; 9.211316; 199.0
10:03:14.346; 99844; 7.476; 32.2; 44.1; 45.513835; 9.211305; 195.0
10:03:15.345; 99844; 7.504; 32.28; 44.68; 45.513848; 9.211305; 193.0
10:03:16.346; 99843; 7.46; 32.41; 45.15; 45.513841; 9.211296; 195.8
10:03:17.355; 99844; 7.472; 32.54; 45.27; 45.513858; 9.211311; 195.6
10:03:18.355; 99843; 7.505; 32.66; 45.54; 45.513868; 9.211343; 193.9
10:03:19.355; 99844; 7.493; 32.79; 46.02; 45.513885; 9.211388; 190.3
10:03:20.356; 99844; 7.485; 32.92; 45.51; 45.513891; 9.211391; 187.5
10:03:21.357; 99843; 7.512; 33.06; 44.79; 45.513901; 9.211408; 184.6
10:03:22.355; 99845; 7.441; 33.13; 43.26; 45.513933; 9.211398; 178.1
10:03:23.356; 99844; 7.446; 33.23; 42.1; 45.513956; 9.211373; 172.9
10:03:24.355; 99843; 7.423; 33.3; 41.06; 45.513928; 9.211411; 178.9
10:03:25.355; 99845; 7.519; 33.33; 40.1; 45.513896; 9.211433; 184.9
10:03:26.355; 99845; 7.495; 33.3; 39.36; 45.513871; 9.211446; 187.8
10:03:27.355; 99844; 7.482; 33.31; 38.82; 45.513833; 9.21146; 198.1
10:03:28.356; 99844; 7.478; 33.25; 38.51; 45.513851; 9.211445; 197.5
10:03:29.355; 99843; 7.454; 33.2; 38.46; 45.513861; 9.211443; 196.5
10:03:30.356; 99844; 7.555; 33.14; 38.27; 45.513863; 9.211443; 195.8
10:03:31.355; 99842; 7.53; 33.05; 38.23; 45.513878; 9.211451; 193.8
10:03:32.356; 99842; 7.49; 32.92; 38.17; 45.513896; 9.211415; 192.3
10:03:33.356; 99842; 7.454; 32.83; 38.24; 45.51387; 9.211421; 199.7
10:03:34.355; 99842; 7.496; 32.73; 38.34; 45.51385; 9.211438; 206.6
10:03:35.355; 99842; 7.479; 32.62; 38.47; 45.513863; 9.21142; 207.9
10:03:36.355; 99842; 7.47; 32.54; 38.49; 45.513825; 9.211416; 205.6
10:03:37.355; 99842; 7.518; 32.44; 38.73; 45.51385; 9.211385; 194.4
10:03:38.356; 99841; 7.477; 32.35; 38.85; 45.513785; 9.211435; 203.2
10:03:39.355; 99841; 7.471; 32.33; 39.01; 45.513765; 9.21148; 207.5
10:03:40.355; 99839; 7.48; 32.28; 39.11; 45.513768; 9.211495; 200.2
10:03:41.356; 99840; 7.478; 32.24; 39.44; 45.513796; 9.211456; 200.2
10:03:42.356; 99841; 7.446; 32.22; 39.87; 45.51379; 9.21145; 201.6
10:03:43.356; 99841; 7.426; 32.18; 39.95; 45.513775; 9.211468; 205.2
10:03:44.355; 99840; 7.503; 32.2; 40.15; 45.513781; 9.211476; 201.9
10:03:45.356; 99839; 7.473; 32.2; 40.27; 45.513785; 9.211478; 199.1
10:03:46.355; 99838; 7.462; 32.18; 40.35; 45.5138; 9.211526; 196.2
10:03:47.355; 99837; 7.466; 32.11; 40.34; 45.513826; 9.211511; 194.6
